"Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","PavedDrive","MoSold","YrSold","SaleType","SaleCondition","SalePrice","ExteriorFirst","BsmtUnfSf","EncodeLotShape","EncodeNeighborhood","EncodeHouseStyle","EncodeBsmtExposure","EncodeKitchenQual","EncodeBsmtQual","BathToRoom","EncodeBldgType","EncodedFoundation","EncodeSaleType","EncodedSaleCondition","cent1","EncodeNeighborhoodL","EncodeCondition1","EncodeCondition1L","EncodeLotConfig","EncodeHeatingQC","cent2","cent3","EncodeExteriorFirst"
1348,20,"RL",4.53259949315326,9.63600018736987,"IR1","Corner","Timber","Norm","1Fam","1Story",8,5,2006,2007,"Gable","VinylSd","Stone",4.60517018598809,"Gd","TA","PConc","Ex","Gd","GLQ",4.38202663467388,1652,7.45703208912238,"Ex","Y","SBrkr",7.48211892355212,0,7.48211892355212,1,0,2,0,3,"Gd",7,1,"Attchd",2006,"Fin",3,6.56807791141198,"Y",5,2007,"New","Partial",12.5548368821687,"VinylSd",7.40974195408092,1,0,1,1,0,0,1,0,1,1,1,0.0460666988462382,0,1,0,0,0,0.999574243219168,0.113562135976923,0
1350,70,"RM",3.91202300542815,8.56598335558567,"Reg","Inside","OldTown","Norm","1Fam","2Story",8,5,1872,1987,"Gable","MetalSd","None",6.48157712927643,"TA","Gd","BrkTil","TA","No","LwQ",5.55682806169954,425,6.52795791762255,"Fa","N","SBrkr",6.84374994900622,7.10249935577465,7.76556908109732,0,0,2,0,4,"TA",8,0,"Attchd",1977,"Unf",0,6.3456363608286,"Y",12,2008,"WD","Normal",11.7117763237154,"MetalSd",6.05208916892442,4,0,0,0,1,1,0.5,0,0,0,1,-0.0277011000184292,0,1,0,0,0,-0.601069900399885,-0.158023640514484,0
1351,90,"RL",4.51085950651685,9.36246042003702,"Reg","Inside","NAmes","Artery","Duplex","2Story",5,5,1969,1969,"Gable","MetalSd","BrkFace",5.90808293816893,"TA","TA","CBlock","TA","No","LwQ",6.21460809842219,748,7.12929754892937,"TA","Y","SBrkr",7.19893124068817,7.16703787691222,7.87625888230323,1,1,2,2,6,"TA",12,0,"Detchd",1969,"Unf",4,6.87523208727658,"Y",8,2009,"WD","Normal",12.2060726455302,"MetalSd",6.61740297797448,4,0,0,0,1,1,1,1,0,0,1,0.015549828140364,0,0,0,0,1,-0.19573037643347,0.108376460481948,0
1352,60,"RL",4.24849524204936,9.13205445357764,"IR1","Inside","NAmes","Norm","1Fam","2Story",6,6,1962,1962,"Gable","HdBoard","BrkFace",5.76205138278018,"TA","TA","CBlock","TA","No","Rec",5.76519110278484,539,6.75460409948796,"Ex","Y","SBrkr",6.75460409948796,6.75460409948796,7.44775128004791,0,0,1,1,4,"TA",8,1,"Attchd",1962,"Fin",2,6.19440539110467,"Y",3,2008,"WD","Normal",12.0494188354848,"HdBoard",6.289715570909,1,0,0,0,1,1,0.5,0,0,0,1,0.00184261976139351,0,1,0,0,0,-0.00213509908859882,0.00381863521861164,0
1353,50,"RM",3.91202300542815,8.69951474821019,"Reg","Inside","BrkSide","Norm","1Fam","1.5Fin",6,9,1937,2000,"Gable","MetalSd","None",6.39692965521615,"Gd","TA","BrkTil","TA","No","Unf",5.12396397940326,698,6.54821910276237,"TA","Y","SBrkr",6.66695679242921,5.96614673912369,7.06987412845857,0,0,1,0,2,"TA",4,0,"Detchd",1999,"Unf",2,6.43615036836943,"N",7,2009,"WD","Normal",11.8122890421958,"MetalSd",6.54821910276237,4,0,0,0,1,1,0.5,0,0,0,1,-0.0189062371513897,0,1,0,0,1,0.0219072271754197,0.0424672169555775,0
1354,50,"RL",4.02535169073515,9.59696239228287,"IR1","CulDSac","NoRidge","Norm","1Fam","1.5Fin",8,5,1995,1996,"Hip","VinylSd","BrkFace",6.361302477573,"Gd","TA","PConc","Gd","Av","GLQ",6.70441435496411,1217,7.61726781362835,"Ex","Y","SBrkr",7.62705741701893,7.07749805356923,8.08271113423758,1,0,2,1,4,"Gd",9,1,"Attchd",1996,"Fin",3,6.50128967054039,"Y",3,2010,"WD","Normal",12.9239124386805,"VinylSd",7.10414409298753,1,1,0,0,0,1,1,0,1,0,1,0.0783608100410167,0,1,0,0,0,1.7003051956519,0.731034158731694,0
1355,60,"RL",4.67282883446191,9.24145136700124,"IR1","Inside","CollgCr","Norm","1Fam","2Story",7,5,2000,2000,"Gable","VinylSd","None",4.68213122712422,"Gd","TA","PConc","Gd","No","GLQ",6.59987049921284,257,6.89972310728487,"Ex","Y","SBrkr",6.89972310728487,6.7719355558396,7.53101633207792,1,0,2,1,3,"Gd",7,1,"Attchd",2000,"RFn",3,6.73221070646721,"Y",6,2008,"WD","Normal",12.3673407931263,"VinylSd",5.54907608489522,1,0,0,0,0,1,1.33333333333333,0,1,0,1,0.0296607910550246,0,1,0,0,0,0.304611616073031,0.0896940892208195,0
1356,80,"RL",4.62497281328427,9.22935837781194,"IR1","Inside","NWAmes","Norm","1Fam","SLvl",7,6,1968,1992,"Gable","MetalSd","BrkFace",4.96284463025991,"TA","TA","CBlock","TA","No","Unf",5.39362754635236,570,6.3456363608286,"Gd","Y","SBrkr",7.10824413973154,6.54821910276237,7.56008046502183,0,0,3,0,4,"Gd",8,1,"Attchd",1968,"RFn",2,6.18826412308259,"Y",9,2006,"WD","Normal",12.0435537160324,"MetalSd",6.3456363608286,1,0,0,0,0,1,0.75,0,0,0,1,0.00132942180930866,1,1,0,0,0,0.0136529509622651,0.00446174791317357,0
1357,20,"RL",4.18965474202643,9.15662308947019,"Reg","Corner","NAmes","Norm","1Fam","1Story",5,5,1966,1966,"Gable","HdBoard","BrkFace",4.17438726989564,"TA","TA","CBlock","TA","No","Rec",5.82894561761021,524,6.76157276880406,"TA","Y","SBrkr",6.79346613258001,0,6.79346613258001,0,0,1,0,3,"TA",5,0,"Attchd",1966,"RFn",1,5.57594910314632,"Y",10,2008,"WD","Normal",11.6082356447746,"HdBoard",6.26149168432104,4,0,1,0,1,1,0.333333333333333,0,0,0,1,-0.0367609094257529,0,1,0,0,1,0.462720653565429,0.19869822796234,0
1358,20,"RL",4.53259949315326,9.43643955111603,"IR1","CulDSac","NAmes","Norm","1Fam","1Story",5,6,1971,2008,"Gable","VinylSd","None",4.56434819146784,"TA","TA","CBlock","TA","No","GLQ",6.59850902861452,344,6.98286275146894,"Ex","Y","SBrkr",6.98286275146894,0,6.98286275146894,1,0,1,1,3,"TA",6,1,"Attchd",1971,"Fin",2,6.21460809842219,"Y",4,2010,"WD","Normal",11.9177236840907,"VinylSd",5.8406416573734,1,0,1,0,1,1,1,0,0,0,1,-0.00968070598559099,0,1,0,0,0,0.121853965818629,0.0313714620212886,0
1359,160,"FV",3.17805383034795,7.65775527113487,"Reg","Inside","Somerst","Norm","Twnhs","2Story",6,5,2000,2000,"Gable","MetalSd","BrkFace",5.37527840768417,"Gd","TA","PConc","Gd","No","GLQ",5.93489419561959,378,6.62804137617953,"Ex","Y","SBrkr",6.64509096950564,6.68959926917897,7.36073990305828,0,0,2,1,3,"Gd",5,0,"Detchd",2000,"Unf",2,6.08677472691231,"Y",6,2010,"WD","Normal",12.0867258878976,"MetalSd",5.93489419561959,4,0,0,0,0,1,1,0,1,0,1,0.00510698684751441,0,1,0,0,0,-0.00591761968045319,0.00550522380650851,0
1360,20,"RL",4.85981240436167,9.72537711651364,"Reg","FR3","NridgHt","Norm","1Fam","1Story",9,5,2004,2005,"Hip","VinylSd","BrkFace",4.18965474202643,"Gd","TA","PConc","Ex","Av","GLQ",7.27724772663148,533,7.59085212368858,"Ex","Y","SBrkr",7.59085212368858,0,7.59085212368858,1,0,2,0,3,"Ex",8,1,"Attchd",2004,"Fin",3,6.64639051484773,"Y",9,2006,"WD","Normal",12.6603279178078,"VinylSd",6.27852142416584,4,0,1,0,0,0,1,0,1,0,1,0.0552971644646536,0,1,0,0,0,1.83182828948781,0.20503264012705,0
1361,70,"RL",3.93182563272433,9.19441422142592,"Reg","Inside","SWISU","Feedr","1Fam","2Story",5,6,1921,1998,"Gable","Wd Sdng","None",6.04973345523196,"TA","TA","BrkTil","TA","No","Unf",5.04985600724954,612,6.41673228251233,"Ex","Y","SBrkr",6.89770494312864,7.38461038317697,7.86365126544865,0,0,3,1,4,"TA",8,0,"BuiltIn",1998,"RFn",2,6.43133108193348,"Y",5,2008,"WD","Normal",12.1495022940418,"MetalSd",6.41673228251233,4,0,0,0,1,1,1,0,0,0,1,0.0105999223851295,0,0,0,0,0,-0.133424419863614,0.0723501653715273,0
1362,20,"RL",4.82028156560504,9.69017056203965,"IR1","Inside","StoneBr","Norm","1Fam","1Story",7,5,2005,2005,"Hip","VinylSd","Stone",2.77258872223978,"Gd","TA","PConc","Ex","Av","ALQ",7.14991683613211,256,7.33302301438648,"Ex","Y","SBrkr",7.33302301438648,0,7.33302301438648,1,0,2,0,3,"Gd",7,1,"Attchd",2005,"Fin",2,6.06378520868761,"Y",6,2009,"WD","Normal",12.4684369099977,"VinylSd",5.54517744447956,1,1,1,0,0,0,1,0,1,0,1,0.0385067012812695,0,1,0,0,0,0.395457709983831,0.0293118558036191,0
1363,50,"RL",4.44265125649032,9.43452338286506,"IR1","FR2","NAmes","Feedr","1Fam","1.5Fin",4,4,1920,2007,"Gable","VinylSd","None",4.27666611901606,"TA","Gd","BrkTil","TA","No","Unf",4.78749174278205,715,6.57228254269401,"Gd","Y","SBrkr",7.15539630189673,6.12468339089421,7.46049030582534,0,0,2,0,4,"TA",7,1,"Attchd",1920,"Unf",1,5.90808293816893,"Y",6,2009,"WD","Normal",11.5607627943844,"VinylSd",6.57228254269401,1,0,0,0,1,1,0.5,0,0,0,1,-0.0409147838348923,0,0,0,1,0,0.982604253050667,-0.0907483135122467,0
1364,60,"RL",4.29045944114839,9.04770378849863,"IR1","Inside","Gilbert","Norm","1Fam","2Story",6,5,2006,2007,"Gable","VinylSd","None",5.13579843705026,"TA","TA","PConc","Gd","No","Unf",5.76519110278484,616,6.42324696353352,"Ex","Y","SBrkr",6.42324696353352,6.67959918584438,7.25276241805319,0,0,2,1,3,"Gd",6,1,"BuiltIn",2007,"Fin",2,6.06842558824411,"Y",3,2007,"New","Partial",11.9635678694873,"VinylSd",6.42324696353352,1,0,0,0,0,1,1,0,1,1,1,-0.00566933976338429,0,1,0,0,0,0.00656923496392146,0.000884697921800917,0
1365,160,"FV",3.40119738166216,8.06463647577422,"Reg","Inside","Somerst","Norm","TwnhsE","2Story",7,5,2005,2005,"Gable","MetalSd","None",5.79301360838414,"Gd","TA","PConc","Gd","No","Unf",5.26269018890489,600,6.39692965521615,"Ex","Y","SBrkr",6.25382881157547,6.39692965521615,7.09007683577609,0,0,2,1,2,"Gd",4,0,"Detchd",2005,"RFn",2,6.17378610390194,"Y",4,2006,"WD","Abnorml",11.8786235774066,"MetalSd",6.39692965521615,4,0,0,0,0,1,1.5,0,1,0,0,0.13663478119892,0,1,0,0,0,-0.134555104163929,0.0264045655949176,0
1366,60,"FV",4.23410650459726,8.9226582995244,"Reg","Inside","Somerst","Norm","1Fam","2Story",7,5,2000,2000,"Gable","VinylSd","None",4.75359019110636,"Gd","TA","PConc","Gd","No","GLQ",6.27852142416584,281,6.70196036600254,"Ex","Y","SBrkr",6.70196036600254,6.75693238924755,7.42297125104942,1,0,2,1,3,"Gd",7,0,"Attchd",2000,"RFn",2,6.49677499018586,"Y",1,2010,"WD","Normal",12.2830336866663,"VinylSd",5.63835466933375,4,0,0,0,0,1,1.33333333333333,0,1,0,1,0.0222839192397752,0,1,0,0,0,0.228852313462453,0.03987026028614,0
1367,60,"RL",4.21950770517611,9.12467354521909,"IR1","Inside","CollgCr","Norm","1Fam","2Story",7,5,1999,1999,"Gable","VinylSd","BrkFace",5.06259503302697,"Gd","TA","PConc","Gd","No","GLQ",6.45047042214418,240,6.7719355558396,"Ex","Y","SBrkr",6.78219205600679,6.81124437860129,7.4899708988348,1,0,2,1,3,"Gd",7,0,"Attchd",1999,"RFn",2,6.37672694789863,"Y",6,2008,"WD","Abnorml",12.170445467887,"VinylSd",5.48063892334199,1,0,0,0,0,1,1.33333333333333,0,1,0,0,-0.12965269386442,0,1,0,0,0,0.127679289087184,0.0317637228912373,0
1368,160,"RM",3.71357206670431,7.88795933659994,"Reg","Inside","MeadowV","Norm","TwnhsE","2Story",5,6,1977,1977,"Gable","CmentBd","None",2.63905732961526,"TA","TA","PConc","TA","No","ALQ",6.30627528694802,36,6.62936325343745,"Ex","Y","SBrkr",6.82979373751242,6.30991827822652,7.29641326877392,0,0,2,0,4,"TA",6,1,"Attchd",1977,"RFn",1,5.8171111599632,"Y",7,2006,"WD","Normal",11.7519423654407,"CemntBd",3.58351893845611,4,0,0,0,1,1,0.5,0,1,0,1,-0.0241865713674625,1,1,0,0,0,0.304443668165044,-0.0082915754519453,0
1369,120,"RM",3.58351893845611,8.39728289474368,"Reg","Inside","CollgCr","Norm","TwnhsE","1Story",6,5,2003,2004,"Gable","VinylSd","BrkFace",5.13579843705026,"Gd","TA","PConc","Gd","Av","GLQ",6.52941883826223,163,6.7428806357919,"Ex","Y","SBrkr",6.7428806357919,0,6.7428806357919,1,0,1,0,1,"Gd",4,0,"Attchd",2003,"Fin",2,6.04025471127741,"Y",6,2009,"WD","Normal",11.8775685785581,"VinylSd",5.09375020080676,4,0,1,0,0,1,2,0,1,0,1,-0.0131942777196891,0,1,0,0,0,0.0152886075164652,0.0789449249860084,0
1370,20,"RL",3.87120101090789,9.27190572763434,"IR2","FR2","CollgCr","Norm","1Fam","1Story",8,5,2003,2003,"Hip","VinylSd","BrkFace",5.14166355650266,"Gd","TA","PConc","Gd","Av","BLQ",5.91350300563827,315,7.41276401742656,"Ex","Y","SBrkr",7.41938058291869,0,7.41938058291869,1,0,2,0,3,"Gd",8,1,"Attchd",2003,"Fin",2,6.21860011969173,"Y",5,2010,"WD","Normal",12.3544926506484,"VinylSd",5.75257263882563,2,0,1,0,0,1,1,0,1,0,1,0.0285365785882129,0,1,0,1,0,0.619198459207731,0.0498864495198424,0
1371,50,"RL",4.49980967033027,8.59415423255237,"Reg","Corner","OldTown","Artery","1Fam","1.5Fin",4,6,1920,1950,"Gable","CBlock","None",6.39692965521615,"Fa","TA","PConc","TA","No","ALQ",5.75257263882563,420,6.73340189183736,"Ex","Y","SBrkr",6.73340189183736,6.2803958389602,7.22548147278229,0,0,1,0,2,"TA",6,0,"Detchd",1967,"Fin",1,5.82304589548302,"Y",10,2009,"WD","Normal",11.5617156291397,"CBlock",6.04025471127741,4,0,0,0,1,1,0.5,0,1,0,1,-0.0408314107938059,0,0,0,0,0,0.98060197668299,0.0191022316807432,0
1372,80,"RL",4.38202663467388,9.16951837745593,"Reg","Inside","NAmes","Norm","1Fam","SLvl",6,6,1955,1996,"Hip","AsbShng","None",5.88610403145016,"TA","TA","CBlock","TA","Av","BLQ",6.72262979485545,161,6.89972310728487,"Gd","Y","SBrkr",7.41517510961329,0,7.41517510961329,1,0,1,0,3,"Gd",8,1,"BuiltIn",1955,"RFn",1,5.93224518744801,"Y",10,2008,"WD","Normal",12.0167264737993,"AsbShng",5.08140436498446,4,0,0,0,0,1,0.666666666666667,0,0,0,1,-0.00101796188609149,0,1,0,0,0,0.00117954313785204,-0.00173063241752656,0
1373,60,"RL",4.31748811353631,9.18502256399189,"Reg","Corner","CollgCr","Norm","1Fam","2Story",7,6,1998,1998,"Gable","VinylSd","None",6.64378973314767,"TA","TA","PConc","Gd","Av","GLQ",6.88243747099785,133,7.01031186730723,"Ex","Y","SBrkr",7.01031186730723,6.89669433162271,7.64826303090192,1,0,2,1,3,"Gd",8,1,"Detchd",1998,"RFn",2,6.36818718635049,"Y",6,2006,"WD","Normal",12.5219776769257,"VinylSd",4.89034912822175,4,0,0,0,0,1,1.33333333333333,0,1,0,1,0.043191518387472,0,1,0,0,0,0.443570038042768,0.188485948593656,0
1374,20,"RL",4.44265125649032,9.34136863438259,"Reg","Inside","NoRidge","Norm","1Fam","1Story",10,5,2001,2002,"Hip","VinylSd","BrkFace",6.55819780281227,"Ex","TA","PConc","Ex","Gd","GLQ",7.15617663748062,1351,7.87587915949631,"Ex","Y","SBrkr",7.87587915949631,0,7.87587915949631,1,0,2,1,2,"Ex",8,2,"Attchd",2001,"RFn",3,6.68959926917897,"Y",3,2007,"WD","Normal",13.0530132992695,"VinylSd",7.2086003379602,4,1,1,1,0,0,2,0,1,0,1,0.0896571353425581,0,1,0,0,0,3.99472347470731,0.62448746743526,0
1375,60,"FV",4.44265125649032,9.27096499379262,"Reg","Inside","Somerst","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CmentBd","None",5.14166355650266,"Gd","TA","PConc","Gd","No","Unf",6.0330862217988,1026,6.93342302573071,"Ex","Y","SBrkr",6.93342302573071,6.83733281468559,7.57967882309046,0,0,2,1,3,"Gd",9,1,"Attchd",2005,"Fin",3,6.84161547647759,"Y",7,2008,"WD","Normal",12.4292161968444,"CemntBd",6.93342302573071,4,0,0,0,0,1,1,0,1,0,1,0.0350748888803573,0,1,0,0,0,0.36021354135859,0.125572940268356,0
1376,20,"RL",4.48863636973214,9.3048320350689,"IR1","Inside","Timber","Norm","1Fam","1Story",8,5,2007,2007,"Gable","VinylSd","BrkFace",4.38202663467388,"Gd","TA","PConc","Gd","Gd","Unf",2.77258872223978,1571,7.35946763825562,"Ex","Y","SBrkr",7.35946763825562,0,7.35946763825562,0,0,2,0,3,"Gd",7,1,"Attchd",2007,"Fin",3,6.58202513889283,"Y",12,2007,"New","Partial",12.3842188309136,"VinylSd",7.35946763825562,1,0,1,1,0,1,0.666666666666667,0,1,1,1,0.031137619361418,0,1,0,0,0,0.675636915350132,0.0331129488435245,0
1377,30,"RL",3.95124371858143,8.74703426417817,"Reg","Inside","SWISU","Norm","1Fam","1Story",6,5,1930,1950,"Gable","Wd Sdng","None",5.32787616878958,"TA","TA","BrkTil","Gd","Mn","Rec",5.95064255258773,384,6.64378973314767,"TA","N","SBrkr",6.67203294546107,0,6.67203294546107,0,0,1,0,2,"TA",4,0,"Detchd",1925,"Unf",1,5.07517381523383,"Y",4,2008,"WD","Normal",11.418614785499,"Wd Sdng",5.95064255258773,4,0,1,0,1,1,0.5,0,0,0,1,-0.0533527346123649,0,1,0,0,1,0.0618214226460735,0.362422875201207,0
1378,50,"RL",4.0943445622221,9.30546871706776,"Reg","Inside","Edwards","Norm","1Fam","1.5Fin",5,5,1941,1960,"Gable","Wd Sdng","None",4.68213122712422,"TA","TA","CBlock","TA","No","LwQ",6.01126717440416,156,6.89162589705225,"Ex","Y","SBrkr",6.89162589705225,6.42971947803914,7.38025578842646,0,0,2,0,3,"TA",6,0,"Detchd",1977,"Unf",2,6.49223983502047,"Y",7,2009,"WD","Normal",11.6699292137799,"Wd Sdng",5.04985600724954,4,0,0,0,1,1,0.666666666666667,0,0,0,1,-0.0313627221377856,1,1,0,0,0,0.394772042147047,-0.0408034515865903,0
1379,160,"RM",3.04452243772342,7.57712193087668,"Reg","Inside","BrDale","Norm","Twnhs","2Story",6,5,1973,1973,"Gable","HdBoard","BrkFace",6.01126717440416,"TA","TA","CBlock","TA","No","BLQ",5.73334127689775,174,6.18001665365257,"TA","Y","SBrkr",6.18001665365257,6.22257626807137,6.89467003943348,0,0,1,1,2,"TA",5,0,"Detchd",1973,"Unf",1,5.57594910314632,"Y",6,2006,"WD","Normal",11.3265958867787,"HdBoard",5.15905529921453,4,0,0,0,1,1,1,0,0,0,1,-0.0614043882503869,0,1,0,0,1,0.071151116544099,0.260878623714996,0
1380,80,"RL",4.29045944114839,9.1834829178063,"Reg","Inside","Timber","Norm","1Fam","SLvl",5,5,2006,2007,"Gable","VinylSd","None",4.30406509320417,"TA","TA","PConc","Gd","No","Unf",5.89989735358249,384,5.95064255258773,"Gd","Y","SBrkr",6.62539236800796,6.46146817635372,7.23993259132047,0,0,2,1,3,"Gd",7,0,"BuiltIn",2007,"Fin",2,5.99146454710798,"Y",5,2008,"WD","Normal",12.0287386302473,"VinylSd",5.95064255258773,4,0,0,0,0,1,1,0,1,0,1,3.31018031088037e-05,0,1,0,0,0,-0.00041666237881399,-1.00191260498571e-05,0
1381,30,"RL",3.80666248977032,9.01335177813882,"Reg","Inside","Edwards","Norm","1Fam","1Story",3,3,1914,1950,"Gable","Stucco","None",5.30826769740121,"TA","Fa","BrkTil","TA","No","Rec",5.31320597904179,661,6.76157276880406,"TA","N","FuseF",6.76157276880406,0,6.76157276880406,1,0,1,0,2,"TA",5,0,"Detchd",1938,"Unf",1,5.29831736654804,"Y",6,2010,"WD","Normal",10.9767820332199,"Stucco",6.49375383985169,4,0,1,0,1,1,1,0,0,0,1,-0.0920131004367808,1,1,0,0,1,3.26135322659256,0.530882974734695,0
1382,20,"RL",4.43081679884331,9.46691869937663,"IR1","Corner","NAmes","Norm","1Fam","1Story",6,7,1970,1970,"Gable","Plywood","None",0,"TA","TA","CBlock","TA","Mn","BLQ",6.76272950693188,340,7.09423484592476,"Ex","Y","SBrkr",7.65775527113487,0,7.65775527113487,0,0,2,1,4,"TA",7,2,"Attchd",1970,"Fin",2,6.30991827822652,"Y",5,2008,"WD","Normal",12.3779229024568,"BrkFace",5.82894561761021,1,0,1,0,1,1,0.75,0,0,0,1,0.0305867256214466,0,1,0,0,0,-0.0354417614343746,0.136797301224789,1
1383,70,"RM",4.0943445622221,8.88183630500415,"Reg","Corner","OldTown","Norm","1Fam","2Story",7,7,1920,1950,"Hip","Wd Sdng","None",5.74300318780948,"TA","TA","BrkTil","Fa","No","Unf",5.28320372873799,596,6.39024066706535,"Ex","Y","SBrkr",6.90575327631146,6.63856778916652,7.47420480649612,1,0,1,1,4,"Gd",8,0,"Detchd",1989,"Unf",2,6.35610766069589,"N",10,2006,"WD","Normal",11.9640010843304,"Wd Sdng",6.39024066706535,4,0,0,0,0,0,0.75,0,0,0,1,-0.00563143346461235,0,1,0,0,0,-0.0578339278032411,-0.0133730810734984,0
1384,30,"RL",4.18965474202643,10.1400999897973,"Reg","Inside","Sawyer","Norm","1Fam","1Story",5,7,1918,2007,"Gable","Wd Sdng","None",4.59511985013459,"TA","Gd","BrkTil","TA","No","Unf",6.48616078894409,816,6.70441435496411,"Ex","Y","SBrkr",7.25559127425367,0,7.25559127425367,0,0,2,0,3,"Gd",7,0,"Attchd",2007,"Unf",2,6.35610766069589,"N",8,2007,"WD","Normal",11.6262541502772,"Wd Sdng",6.70441435496411,4,0,1,0,0,1,0.666666666666667,0,0,0,1,-0.0351842901942685,0,1,0,0,0,0.442875271810395,0.00435299212747774,0
1385,50,"RL",4.0943445622221,9.11162439903702,"Reg","Inside","Edwards","Norm","1Fam","1.5Fin",6,5,1939,1950,"Gable","Wd Shng","None",5.9427993751267,"TA","TA","BrkTil","TA","Mn","Rec",5.31811999384422,356,6.32793678372919,"TA","Y","SBrkr",6.54821910276237,6.32793678372919,7.13727843726039,0,0,1,0,2,"TA",6,0,"Detchd",1939,"Unf",1,5.63478960316925,"P",10,2009,"WD","Normal",11.5617156291397,"WdShing",5.87493073085203,4,0,0,0,1,1,0.5,0,0,0,1,-0.0408314107938059,1,1,0,0,1,0.047312587110283,0.0602617102710944,0
1386,50,"RM",3.68887945411394,8.60079877527103,"Reg","Inside","IDOTRR","Norm","1Fam","1.5Fin",4,8,1922,2007,"Gable","VinylSd","None",4.40671924726425,"TA","Gd","BrkTil","TA","No","BLQ",6.59987049921284,61,6.67959918584438,"Gd","Y","SBrkr",6.67959918584438,5.8805329864007,7.05098944706805,1,0,1,0,3,"Gd",7,0,"Detchd",1922,"Unf",1,5.48063892334199,"N",5,2010,"WD","Normal",11.740061037554,"VinylSd",4.11087386417331,4,0,0,0,0,1,0.666666666666667,0,0,0,1,-0.0252261875575534,0,1,0,0,0,0.605828917056799,0.0621075387737815,0
1387,60,"RL",4.38202663467388,9.72268484171144,"IR1","Inside","NWAmes","RRAn","1Fam","2Story",7,5,1978,1978,"Gable","Plywood","BrkFace",5.21493575760899,"TA","TA","CBlock","Gd","No","BLQ",6.67203294546107,133,7.23849684089437,"TA","Y","SBrkr",7.23849684089437,7.23849684089437,7.93164402145431,1,0,3,1,5,"Gd",12,2,"Attchd",1978,"RFn",2,6.33505425149806,"Y",7,2006,"WD","Normal",12.4292161968444,"Plywood",4.89034912822175,1,0,0,0,0,1,1,0,0,0,1,0.0350748888803573,1,0,0,0,1,0.36021354135859,0.266660257095386,0
1388,50,"RM",4.0943445622221,9.05017161982336,"Reg","Inside","OldTown","Artery","1Fam","1.5Fin",6,7,1916,1950,"Gable","Stucco","None",4.99721227376411,"TA","Gd","BrkTil","TA","No","Rec",5.12396397940326,0,6.57088296233958,"TA","N","SBrkr",7.41697962138115,6.75925527066369,7.83439230291044,0,0,2,0,5,"Gd",10,1,"Detchd",1916,"Unf",1,5.37527840768417,"Y",8,2007,"CWD","Family",11.8204101647182,"Stucco",4.35670882668959,4,0,0,0,0,1,0.4,0,0,0,0,0.189754520277141,0,0,0,0,1,0.021083835586349,-0.118110605879602,0
1389,20,"RL",3.73766961828337,9.60857943499261,"IR1","CulDSac","Gilbert","Norm","1Fam","1Story",9,5,2006,2007,"Gable","VinylSd","Stone",5.07517381523383,"Ex","TA","PConc","Ex","Gd","GLQ",7.18538701558042,426,7.46508273639955,"Ex","Y","SBrkr",7.46508273639955,0,7.46508273639955,1,0,2,0,3,"Ex",7,2,"Attchd",2006,"Fin",3,6.63068338564237,"Y",10,2009,"WD","Normal",12.8413258476712,"VinylSd",6.05443934626937,1,0,1,1,0,0,1,0,1,0,1,0.0711344833277052,0,1,0,0,0,2.35647090007811,0.161508594656691,0
1390,50,"RM",4.0943445622221,8.69951474821019,"Reg","Inside","BrkSide","Norm","1Fam","1.5Fin",6,6,1941,1950,"Gable","Wd Sdng","None",5.76832099579377,"TA","Gd","BrkTil","TA","No","ALQ",5.92692602597041,360,6.59987049921284,"Ex","Y","SBrkr",6.76734312526539,5.85507192220243,7.10496544826984,0,1,1,0,3,"TA",6,1,"Detchd",2003,"Unf",2,6.08677472691231,"Y",3,2007,"WD","Normal",11.7829526021833,"Wd Sdng",5.88610403145016,4,0,0,0,1,1,0.666666666666667,0,0,0,1,-0.0214731756524885,0,1,0,0,0,0.0248816162322486,0.0396213970437399,0
1391,20,"RL",4.24849524204936,9.11602969250494,"Reg","Inside","CollgCr","Norm","1Fam","1Story",7,5,2000,2000,"Gable","VinylSd","BrkFace",5.4971682252932,"Gd","TA","PConc","Gd","Av","GLQ",7.24422751560335,125,7.32974968904151,"Ex","Y","SBrkr",7.32974968904151,0,7.32974968904151,1,0,2,0,3,"Gd",6,0,"Attchd",2000,"RFn",2,6.29341927884648,"Y",9,2006,"WD","Normal",12.3673407931263,"VinylSd",4.8283137373023,4,0,1,0,0,1,1,0,1,0,1,0.0296607910550246,0,1,0,0,0,0.304611616073031,0.021468628129974,0
